ID,TEMPAT LAHIR,TANGGAL LAHIR,AGAMA,TAHUN MASUK,TAHUN LULUS,PRODI,KONSENTRASI,JUMLAH SEMESTER TEMPUTH,JENIS WAKTU KELAS,IPK,JENIS KELAMIN
MHS_993,TABANAN,10/4/1992,HINDU,2010,2015,SI,Intelligent System,10,PAGI,2.99,L
MHS_994,KLUNGKUNG,6/3/1993,HINDU,2010,0,SI,Undefined,2,PAGI,1.67,L
MHS_995,GIANYAR,2/18/1992,HINDU,2010,0,SI,Undefined,0,PAGI,0,P
MHS_996,DENPASAR,2/4/1992,HINDU,2010,0,SI,Intelligent System,8,PAGI,3.01,L
MHS_997,BANGLI,3/10/1993,HINDU,2010,2018,SI,Intelligent System,13,PAGI,3,P
MHS_998,KARYA MAKMUR,5/30/1992,HINDU,2010,2016,SI,Enterprise System,13,PAGI,3.45,L
MHS_999,BALIKPAPAN,5/26/1989,ISLAM,2010,2015,SI,Intelligent System,10,PAGI,3.25,L
MHS_1000,BADUNG,6/25/1983,HINDU,2010,0,SI,Undefined,0,PAGI,0,L
MHS_1001,JEPARA,2/1/1990,ISLAM,2010,2017,SI,Enterprise System,15,PAGI,3.09,L
MHS_1002,MALANG,3/6/1992,ISLAM,2010,0,SI,Undefined,0,PAGI,0,L
MHS_1003,DENPASAR,3/18/1992,HINDU,2010,0,SI,Game & Multimedia,10,PAGI,2.65,L
MHS_1004,DENPASAR,5/21/1992,ISLAM,2010,0,SI,Enterprise System,9,PAGI,3.29,L
MHS_1005,SEKAAN,12/11/1991,HINDU,2010,0,SI,Game & Multimedia,7,PAGI,2.95,L
MHS_1006,KARANGASEM,3/13/1992,ISLAM,2010,2015,SI,Enterprise System,11,PAGI,3.3,P
MHS_1007,BADUNG,10/23/1989,ISLAM,2010,0,SI,Undefined,1,PAGI,0,L
MHS_1008,KARANGASEM,3/1/1990,HINDU,2010,0,SI,Enterprise System,8,MALAM,3.02,L
MHS_1009,DENPASAR,6/30/1992,HINDU,2010,0,SI,Intelligent System,9,PAGI,2.46,P
MHS_1010,DESA TEGAK KLUNGKUNG,1/15/1993,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.19,L
MHS_1011,DENPASAR,10/10/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.24,P
MHS_1012,TABANAN,7/13/1992,HINDU,2010,2014,SI,Intelligent System,9,PAGI,3.27,L
MHS_1013,TIANYAR,6/16/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.09,P
MHS_1014,DENPASAR,3/23/1992,HINDU,2010,0,SI,Intelligent System,13,PAGI,1.03,L
MHS_1015,DENPASAR,11/3/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.22,L
MHS_1016,DENPASAR,10/30/1991,HINDU,2010,0,SI,Game & Multimedia,12,PAGI,0.38,L
MHS_1017,TOLI-TOLI,9/25/1992,HINDU,2010,2015,SI,Game & Multimedia,10,PAGI,3.08,L
MHS_1018,FLORES TIMUR,5/22/1992,HINDU,2010,2015,SI,Game & Multimedia,11,PAGI,3.17,L
MHS_1019,DENPASAR,4/28/1991,HINDU,2010,0,SI,Undefined,3,PAGI,0.76,L
MHS_1020,LUMAJANG,5/5/1990,ISLAM,2010,0,SI,Undefined,4,PAGI,2.13,L
MHS_1021,DENPASAR,8/19/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.01,L
MHS_1022,DENPASAR,12/9/1992,HINDU,2010,0,SI,Undefined,5,PAGI,2.32,P
MHS_1023,JAYAPURA,5/25/1992,HINDU,2010,2016,SI,Enterprise System,13,PAGI,3.06,L
MHS_1024,GIANYAR,3/6/2015,HINDU,2010,0,SI,Enterprise System,11,PAGI,2.97,L
MHS_1025,DENPASAR,8/30/1991,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.24,L
MHS_1026,DENPASAR,1/13/1992,HINDU,2010,0,SI,Undefined,3,PAGI,1.58,L
MHS_1027,DENPASAR,6/8/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.22,L
MHS_1028,DENPASAR,10/16/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.12,L
MHS_1029,SANUR ,3/23/1992,ISLAM,2010,2014,SI,Intelligent System,8,PAGI,3.26,L
MHS_1030,DENPASAR,6/5/1992,HINDU,2010,2014,SI,Intelligent System,7,PAGI,3.3,P
MHS_1031,BULELENG,4/23/1992,HINDU,2010,2015,SI,Game & Multimedia,10,PAGI,3.22,L
MHS_1032,BADUNG,2/8/1992,ISLAM,2010,2017,SI,Game & Multimedia,13,PAGI,2.69,L
MHS_1033,DENPASAR,8/17/1992,BUDHA,2010,2014,SI,Game & Multimedia,8,PAGI,3.36,L
MHS_1034,SELUMBUNG,6/11/1992,HINDU,2010,2015,SI,Game & Multimedia,10,PAGI,3.2,L
MHS_1035,BANYUWANGI,3/23/1992,KATOLIK,2010,0,SI,Undefined,1,PAGI,0,P
MHS_1036,DENPASAR,9/5/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.63,L
MHS_1037,DENPASAR,4/20/1992,ISLAM,2010,2014,SI,Intelligent System,8,PAGI,3.5,L
MHS_1038,DENPASAR,8/27/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.33,L
MHS_1039,DENPASAR,7/16/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.57,P
MHS_1040,SIDEMEN,2/19/1987,HINDU,2010,0,SI,Enterprise System,7,PAGI,3.31,L
MHS_1041,DENPASAR,6/9/2014,HINDU,2010,0,SI,Game & Multimedia,9,PAGI,3.2,L
MHS_1042,TEGALLINGGAH,2/2/1992,HINDU,2010,2015,SI,Intelligent System,11,PAGI,3.13,L
MHS_1043,KLUNGKUNG,5/15/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.09,L
MHS_1044,TABANAN,1/26/1992,HINDU,2010,0,SI,Enterprise System,13,MALAM,2.87,P
MHS_1045,DENPASAR,11/2/1992,HINDU,2010,2015,SI,Enterprise System,10,PAGI,3.57,L
MHS_1046,TUWED,5/20/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.15,L
MHS_1047,BADUNG,9/17/1991,HINDU,2010,0,SI,Undefined,1,PAGI,0.95,L
MHS_1048,TUBAN,1/31/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.27,L
MHS_1049,TASIKMALAYA,12/16/1991,ISLAM,2010,0,SI,Undefined,1,PAGI,2.73,L
MHS_1050,DENPASAR,9/18/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.08,P
MHS_1051,DENPASAR,2/9/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.47,L
MHS_1052,SITUBONDO,3/27/1992,KATOLIK,2010,0,SI,Undefined,0,PAGI,0.68,P
MHS_1053,TABANAN,9/15/1991,HINDU,2010,0,SI,Game & Multimedia,8,PAGI,3.12,L
MHS_1054,KLUNGKUNG,11/3/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.22,L
MHS_1055,TABANAN,6/18/1992,HINDU,2010,2014,SI,Game & Multimedia,9,PAGI,3.21,L
MHS_1056,DENPASAR,12/27/1991,ISLAM,2010,0,SI,Game & Multimedia,12,PAGI,2.96,L
MHS_1057,MATARAM,9/18/1988,HINDU,2010,0,SI,Undefined,1,PAGI,0.09,L
MHS_1058,DENPASAR,12/17/1992,HINDU,2010,0,SI,Intelligent System,11,PAGI,2.93,L
MHS_1059,INDRAMAYU,10/12/1990,ISLAM,2010,0,SI,Undefined,2,PAGI,2.83,P
MHS_1060,KARO,6/9/1991,KRISTEN,2010,2014,SI,Intelligent System,8,PAGI,3.21,P
MHS_1061,TUWED,1/12/1987,HINDU,2010,2012,SI,Enterprise System,3,PAGI,0,L
MHS_1062,SOLO,2/26/1992,ISLAM,2010,0,SI,Undefined,4,PAGI,1.44,L
MHS_1063,PEKALONGAN,6/1/1991,HINDU,2010,0,SI,Undefined,1,PAGI,0,L
MHS_1064,BONDOWOSO,6/6/1991,ISLAM,2010,0,SI,Intelligent System,13,PAGI,3.02,L
MHS_1065,DENPASAR,9/27/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.13,P
MHS_1066,JAYAWIJAYA,9/15/1993,KRISTEN,2010,0,SI,Undefined,3,PAGI,1.52,L
MHS_1067,DENPASAR,6/2/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.59,L
MHS_1068,DENPASAR,1/11/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.38,L
MHS_1069,SURABAYA,9/1/1992,HINDU,2010,2016,SI,Enterprise System,12,PAGI,3.06,L
MHS_1070,LOMBOK BARAT,1/11/1991,ISLAM,2010,2015,SI,Intelligent System,10,PAGI,3.18,L
MHS_1071,PENATAHAN,12/18/1993,ISLAM,2010,0,SI,Undefined,5,PAGI,1.74,P
MHS_1072,TABANAN,3/9/1992,ISLAM,2010,0,SI,Undefined,1,PAGI,0,L
MHS_1073,JAKARTA PUSAT,11/28/1992,ISLAM,2010,2015,SI,Intelligent System,10,PAGI,3.19,L
MHS_1074,DENPASAR,8/19/1992,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.49,L
MHS_1075,DENPASAR,10/6/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.16,P
MHS_1076,DENPASAR,11/8/1992,ISLAM,2010,0,SI,Enterprise System,7,MALAM,2.82,P
MHS_1077,OLO-OLOHO,6/2/1991,KRISTEN,2010,2014,SI,Enterprise System,8,PAGI,3.23,L
MHS_1078,DENPASAR,8/4/1992,HINDU,2010,0,SI,Undefined,1,PAGI,2.91,L
MHS_1079,TABANAN,4/17/1992,ISLAM,2010,0,SI,Intelligent System,13,PAGI,3.37,L
MHS_1080,GIANYAR,6/19/1992,HINDU,2010,0,SI,Game & Multimedia,9,PAGI,3.03,P
MHS_1081,GIANYAR,10/27/1991,HINDU,2010,2015,SI,Game & Multimedia,10,PAGI,3.15,L
MHS_1082,TABANAN,4/28/1992,HINDU,2010,2016,SI,Intelligent System,12,PAGI,3.29,P
MHS_1083,DENPASAR,6/14/1987,HINDU,2010,0,SI,Enterprise System,2,PAGI,3.16,L
MHS_1084,DENPASAR,1/28/1992,KRISTEN,2010,2014,SI,Intelligent System,8,PAGI,3.22,P
MHS_1085,ENDE,9/17/1992,HINDU,2010,0,SI,Game & Multimedia,11,PAGI,2.44,L
MHS_1086,DENPASAR,6/6/1992,HINDU,2010,2015,SI,Intelligent System,10,PAGI,3.27,L
MHS_1087,DENPASAR,11/27/1991,HINDU,2010,2015,SI,Game & Multimedia,8,PAGI,3.36,L
MHS_1088,DENPASAR,8/6/1990,ISLAM,2010,0,SI,Undefined,3,PAGI,2.31,L
MHS_1089,DENPASAR ,8/7/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.61,L
MHS_1090,DENPASAR,5/28/1991,KATOLIK,2010,0,SI,Intelligent System,15,PAGI,2.53,L
MHS_1091,TABANAN,12/1/1989,HINDU,2010,0,SI,Undefined,1,PAGI,0.09,L
MHS_1092,DENPASAR,12/10/1992,KRISTEN,2010,0,SI,Undefined,4,PAGI,2.42,L
MHS_1093,GIANYAR,4/20/1990,HINDU,2010,0,SI,Undefined,5,PAGI,0.49,L
MHS_1094,BANYUWANGI,7/7/1992,ISLAM,2010,0,SI,Undefined,1,PAGI,0,P
MHS_1095,GERUNG,7/30/1992,HINDU,2010,2014,SI,Intelligent System,9,PAGI,3.04,P
MHS_1096,BUKIT GALAH,12/24/1990,HINDU,2010,2015,SI,Enterprise System,10,PAGI,3.3,L
MHS_1097,DENPASAR,6/29/1992,HINDU,2010,0,SI,Intelligent System,10,PAGI,2.87,P
MHS_1098,DENPASAR,12/16/1991,HINDU,2010,0,SI,Undefined,5,PAGI,2.65,P
MHS_1099,PRAYA,2/28/1992,HINDU,2010,2015,SI,Intelligent System,10,PAGI,2.95,L
MHS_1100,TARO KAJA,11/16/1991,HINDU,2010,0,SI,Undefined,0,PAGI,0,P
MHS_1101,DENPASAR,4/24/1992,KRISTEN,2010,0,SI,Game & Multimedia,15,PAGI,3.1,L
MHS_1102,MALANG,9/22/1980,KRISTEN,2010,0,SI,Enterprise System,13,PAGI,3.41,L
MHS_1103,KUPANG,12/21/1990,KATOLIK,2010,0,SI,Undefined,0,PAGI,0,L
MHS_1104,BUKITTINGGI,3/20/1992,ISLAM,2010,2017,SI,Intelligent System,15,PAGI,3.03,L
MHS_1105,DENPASAR,3/14/1992,HINDU,2010,0,SI,Undefined,3,PAGI,2.07,L
MHS_1106,TABANAN,10/6/1991,HINDU,2010,2015,SI,Enterprise System,10,PAGI,3.12,P
MHS_1107,BADUNG,3/4/1992,ISLAM,2010,2015,SI,Intelligent System,11,PAGI,2.9,P
MHS_1108,DENPASAR,7/10/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.29,P
MHS_1109,TABANAN,5/28/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.4,P
MHS_1110,BADUNG,3/23/1993,ISLAM,2010,0,SI,Undefined,1,PAGI,3.09,P
MHS_1111,DENPASAR,2/12/1992,KRISTEN,2010,0,SI,Undefined,4,PAGI,0.07,P
MHS_1112,SEROKADAN,2/27/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.28,L
MHS_1113,DENPASAR,10/17/1990,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,2.91,L
MHS_1114,BADUNG,12/31/1992,HINDU,2010,0,SI,Undefined,4,PAGI,1.47,L
MHS_1115,DENPASAR,1/20/1992,HINDU,2010,2016,SI,Enterprise System,13,PAGI,2.92,L
MHS_1116,BULELENG,12/18/1991,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.41,L
MHS_1117,DENPASAR,4/12/1991,BUDHA,2010,0,SI,Undefined,0,PAGI,0,L
MHS_1118,DENPASAR,5/26/1992,HINDU,2010,2014,SI,Enterprise System,9,PAGI,3.3,L
MHS_1119,MATARAM,6/10/1991,HINDU,2010,0,SI,Undefined,0,PAGI,0,L
MHS_1120,DENPASAR,8/5/1991,ISLAM,2010,0,SI,Intelligent System,7,PAGI,0,L
MHS_1121,KEDIRI,4/13/1992,HINDU,2010,2015,SI,Game & Multimedia,10,PAGI,3.15,L
MHS_1122,JAKARTA PUSAT,2/11/1991,HINDU,2010,0,SI,Undefined,5,PAGI,0.76,L
MHS_1123,BULELENG,3/15/1991,HINDU,2010,2014,SI,Game & Multimedia,9,PAGI,3.23,L
MHS_1124,MEDAN,3/19/1993,KRISTEN,2010,2014,SI,Intelligent System,9,PAGI,3.51,L
MHS_1125,DENPASAR,2/8/1992,ISLAM,2010,2014,SI,Intelligent System,8,PAGI,3.51,P
MHS_1126,"D.O.K HOSPITAL,SANDAKAN,SABAH,MALAYSIA",9/13/1992,KATOLIK,2010,0,SI,Undefined,4,PAGI,1.17,L
MHS_1127,DENPASAR,4/6/1987,ISLAM,2010,2015,SI,Intelligent System,10,PAGI,3.15,L
MHS_1128,MANGGARAI BARAT,9/22/1992,ISLAM,2010,0,SI,Undefined,0,PAGI,0,L
MHS_1129,SUMENEP,11/11/1989,ISLAM,2010,2014,SI,Intelligent System,8,PAGI,3.58,L
MHS_1130,SURABAYA,8/15/1981,ISLAM,2010,0,SI,Undefined,5,MALAM,3.38,L
MHS_1131,SUMBA TIMUR,10/14/2014,KRISTEN,2010,0,SI,Undefined,9,PAGI,1.01,P
MHS_1132,BANGLI,1/24/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,2.98,L
MHS_1133,BADUNG,11/1/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.01,L
MHS_1134,TISTA,6/29/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.18,L
MHS_1135,BULELENG,12/13/1991,HINDU,2010,0,SI,Undefined,2,PAGI,2.05,L
MHS_1136,JEMBER,3/19/1988,ISLAM,2010,0,SI,Enterprise System,10,PAGI,2.93,L
MHS_1137,LOMBOK TENGAH,4/9/1978,ISLAM,2010,0,SI,Enterprise System,14,MALAM,3.11,L
MHS_1138,GIANYAR,8/27/1992,HINDU,2010,2015,SI,Enterprise System,10,PAGI,3.19,L
MHS_1139,MADIDI PALAMEBU,5/28/1991,KRISTEN,2010,0,SI,Undefined,1,PAGI,0,L
MHS_1140,SUMBA TIMUR,2/22/1987,KATOLIK,2010,2012,SI,Enterprise System,3,PAGI,0,P
MHS_1141,TABANAN,11/2/1986,HINDU,2010,2012,SI,Enterprise System,3,PAGI,0,P
MHS_1142,MATARAM,6/12/1992,HINDU,2010,0,SI,Undefined,6,PAGI,0.75,L
MHS_1143,DENPASAR,8/6/1992,ISLAM,2010,2014,SI,Intelligent System,8,PAGI,3.43,P
MHS_1144,DENPASAR,10/28/1992,HINDU,2010,0,SI,Undefined,0,PAGI,0,P
MHS_1145,JAYAPURA,7/21/1992,HINDU,2010,0,SI,Intelligent System,12,PAGI,3.24,L
MHS_1146,DENPASAR,12/16/1988,HINDU,2010,0,SI,Undefined,1,PAGI,0,L
MHS_1147,DENPASAR,6/17/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.22,P
MHS_1148,SITANANG,4/18/1991,ISLAM,2010,2015,SI,Enterprise System,10,PAGI,3.1,L
MHS_1149,BADUNG,7/8/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.2,L
MHS_1150,BANYUWANGI,7/15/1991,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.54,P
MHS_1151,PORONG SIDOARJO,7/11/1992,HINDU,2010,0,SI,Undefined,2,PAGI,2.21,P
MHS_1152,MEHANG MATA,11/3/1992,KRISTEN,2010,0,SI,Undefined,1,PAGI,0,P
MHS_1153,SUMBA TIMUR,10/31/1992,KRISTEN,2010,0,SI,Undefined,1,PAGI,0.18,P
MHS_1154,SIKKA,7/4/1992,KRISTEN,2010,2014,SI,Intelligent System,9,PAGI,3.23,L
MHS_1155,DENPASAR,11/9/1992,HINDU,2010,0,SI,Intelligent System,12,PAGI,2.82,L
MHS_1156,DENPASAR,1/6/1991,ISLAM,2010,0,SI,Game & Multimedia,11,PAGI,3.22,L
MHS_1157,BULELENG,10/5/1989,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.41,P
MHS_1158,SESANDAN KANGIN,10/23/1991,HINDU,2010,0,SI,Enterprise System,13,MALAM,2.78,L
MHS_1159,KERAMAS,2/4/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.29,L
MHS_1160,TIMOR LESTE,12/11/1992,KATOLIK,2010,0,SI,Undefined,1,PAGI,0,L
MHS_1161,GIANYAR,10/5/1991,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.36,L
MHS_1162,BADUNG,3/16/1993,HINDU,2010,2014,SI,Intelligent System,9,PAGI,3.5,P
MHS_1163,TIMOR LESTE,2/9/1984,KATOLIK,2010,2013,SI,Enterprise System,6,PAGI,0,P
MHS_1164,SUMBA TIMUR,5/26/1991,KRISTEN,2010,0,SI,Undefined,3,PAGI,0,P
MHS_1165,DENPASAR,5/6/1992,ISLAM,2010,2015,SI,Intelligent System,11,PAGI,3.3,P
MHS_1166,BARITO TIMUR,1/10/1990,KRISTEN,2010,0,SI,Undefined,2,PAGI,2.85,L
MHS_1167,GIANYAR,9/3/1992,HINDU,2010,0,SI,Intelligent System,13,MALAM,2.94,L
MHS_1168,SURABAYA,7/14/1990,ISLAM,2010,0,SI,Undefined,2,PAGI,1.03,L
MHS_1169,BANYUWANGI,7/25/1992,ISLAM,2010,0,SI,Undefined,1,PAGI,3.27,L
MHS_1170,TABANAN,5/10/1989,HINDU,2010,0,SI,Undefined,3,PAGI,2.06,L
MHS_1171,BANGLI,6/27/1992,HINDU,2010,0,SI,Undefined,2,PAGI,2.54,L
MHS_1172,DENPASAR,7/14/1989,HINDU,2010,0,SI,Undefined,1,PAGI,0,P
MHS_1173,DENPASAR,11/4/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.25,P
MHS_1174,BOGOR,8/24/2014,KATOLIK,2010,0,SI,Enterprise System,8,PAGI,3.08,L
MHS_1175,JAKARTA PUSAT,7/15/1981,KRISTEN,2010,0,SI,Enterprise System,11,PAGI,3.6,L
MHS_1176,DENPASAR,6/27/1992,KRISTEN,2010,0,SI,Undefined,1,PAGI,3.05,L
MHS_1177,DENPASAR,10/27/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.05,L
MHS_1178,BULELENG,2/13/1988,HINDU,2010,2012,SI,Enterprise System,3,PAGI,0,L
MHS_1179,PENARUKAN,7/11/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.22,L
MHS_1180,DENPASAR,2/25/1992,BUDHA,2010,0,SI,Intelligent System,12,PAGI,2.83,L
MHS_1181,BANYUWANGI,3/12/1990,ISLAM,2010,2015,SI,Intelligent System,10,PAGI,3.1,P
MHS_1182,DENPASAR,9/22/1992,HINDU,2010,0,SI,Undefined,2,PAGI,2,P
MHS_1183,DENPASAR,4/27/1992,HINDU,2010,2016,SI,Intelligent System,13,PAGI,3.36,L
MHS_1184,MATARAM,9/3/1992,ISLAM,2010,0,SI,Intelligent System,8,PAGI,2.36,L
MHS_1185,JEMBRANA,4/28/1993,ISLAM,2010,2014,SI,Intelligent System,9,PAGI,2.93,P
MHS_1186,LIQUICA,5/5/1992,HINDU,2010,2015,SI,Intelligent System,10,PAGI,3.16,L
MHS_1187,BADUNG,10/11/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.17,L
MHS_1188,SUMBA BARAT,8/23/1985,KRISTEN,2010,0,SI,Undefined,4,PAGI,2.64,L
MHS_1189,DENPASAR,1/28/1992,HINDU,2010,0,SI,Undefined,4,PAGI,1.66,L
MHS_1190,GIANYAR,9/9/1992,HINDU,2010,0,SI,Intelligent System,8,PAGI,3.27,L
MHS_1191,DENPASAR,3/19/1985,BUDHA,2010,0,SI,Undefined,3,PAGI,1.88,P
MHS_1192,MENGESTA,5/7/1992,HINDU,2010,2015,SI,Intelligent System,10,PAGI,3.45,P
MHS_1193,TABANAN,1/2/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.23,P
MHS_1194,RANGKASBITUNG,10/19/1986,ISLAM,2010,0,SI,Enterprise System,3,PAGI,2.65,P
MHS_1195,DENPASAR,9/27/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.59,P
MHS_1196,KUPANG,8/22/1992,KRISTEN,2010,2014,SI,Intelligent System,9,PAGI,3.06,L
MHS_1197,SANGSIT,11/3/1983,HINDU,2010,2018,SI,Enterprise System,15,PAGI,2.96,L
MHS_1198,SUMBA TIMUR,10/22/1989,HINDU,2010,2015,SI,Enterprise System,11,PAGI,2.84,L
MHS_1199,KLUNGKUNG,5/7/1992,HINDU,2010,0,SI,Undefined,1,PAGI,0.95,P
MHS_1200,DENPASAR,9/7/1992,ISLAM,2010,0,SI,Intelligent System,9,PAGI,2.98,L
MHS_1201,DENPASAR,4/18/1992,HINDU,2010,2015,SI,Enterprise System,10,PAGI,3.58,L
MHS_1202,MAKASAR,9/21/1992,KRISTEN,2010,0,SI,Undefined,1,PAGI,0.09,L
MHS_1203,BULELENG,12/8/1992,HINDU,2010,2016,SI,Intelligent System,13,PAGI,2.84,L
MHS_1204,PEKUTATAN,3/2/1986,ISLAM,2010,0,SI,Undefined,0,PAGI,0,L
MHS_1205,JAKARTA PUSAT,9/27/1992,ISLAM,2010,0,SI,Undefined,1,PAGI,0,L
MHS_1206,SORONG,5/22/1992,KRISTEN,2010,0,SI,Enterprise System,11,PAGI,3.19,L
MHS_1207,DENPASAR,12/6/1992,HINDU,2010,0,SI,Undefined,3,PAGI,1.47,L
MHS_1208,DENPASAR,2/3/1989,HINDU,2010,0,SI,Undefined,2,PAGI,0,L
MHS_1209,DENPASAR,6/28/1990,HINDU,2010,2017,SI,Intelligent System,15,PAGI,3.15,L
MHS_1210,DENPASAR,8/29/1992,HINDU,2010,0,SI,Game & Multimedia,11,PAGI,1.64,L
MHS_1211,KLUNGKUNG,9/9/1992,HINDU,2010,0,SI,Intelligent System,10,MALAM,3.14,P
MHS_1212,DENPASAR,5/13/1988,KATOLIK,2010,2012,SI,Enterprise System,3,PAGI,0,L
MHS_1213,LAMONGAN,7/2/1993,ISLAM,2010,0,SI,Undefined,1,PAGI,1.89,L
MHS_1214,DENPASAR,7/23/1992,HINDU,2010,0,SI,Enterprise System,9,PAGI,3.32,L
MHS_1215,LUMAJANG,1/5/1992,ISLAM,2010,0,SI,Enterprise System,11,PAGI,2.55,L
MHS_1216,SAME,7/28/1992,KATOLIK,2010,0,SI,Undefined,1,PAGI,1.73,P
MHS_1217,SAMUH,8/21/1990,HINDU,2010,2016,SI,Enterprise System,12,PAGI,3.31,L
MHS_1218,BUGBUG,1/13/1992,HINDU,2010,2015,SI,Enterprise System,10,PAGI,3.33,L
MHS_1219,DENPASAR,4/28/1990,HINDU,2010,0,SI,Undefined,0,PAGI,0.36,L
MHS_1220,BUKIT TINGGI,3/21/1983,ISLAM,2010,0,SI,Enterprise System,1,PAGI,3.17,P
MHS_1221,DENPASAR ,10/30/1991,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.5,L
MHS_1222,DENPASAR,12/25/1991,ISLAM,2010,2015,SI,Intelligent System,11,PAGI,2.97,L
MHS_1223,DENPASAR,4/20/1992,ISLAM,2010,2015,SI,Intelligent System,10,PAGI,2.99,P
MHS_1224,MATARAM,12/23/1992,HINDU,2010,2015,SI,Intelligent System,10,PAGI,2.96,L
MHS_1225,MALAKA,1/10/1991,KATOLIK,2010,0,SI,Undefined,0,PAGI,0,L
MHS_1226,BADUNG,8/7/1992,HINDU,2010,2016,SI,Intelligent System,13,PAGI,3.69,L
MHS_1227,PANDAK GEDE,12/4/1992,HINDU,2010,2015,SI,Game & Multimedia,10,PAGI,2.99,L
MHS_1228,BANYUWANGI,6/14/1990,ISLAM,2010,0,SI,Undefined,1,PAGI,0,P
MHS_1229,DENPASAR,10/6/1992,HINDU,2011,2015,SK,Networking & Cyber Security,9,PAGI,3.11,L
MHS_1230,TANJUNG PANDAN,9/12/1993,ISLAM,2011,2015,SK,Networking & Cyber Security,9,PAGI,3.54,L
MHS_1231,BULELENG,11/6/1987,HINDU,2011,0,SK,Networking & Cyber Security,6,MALAM,2.89,P
MHS_1232,BULELENG,5/12/1987,HINDU,2011,0,SK,Networking & Cyber Security,7,MALAM,2.45,L
MHS_1233,DENPASAR,6/7/1993,HINDU,2011,2015,SK,Networking & Cyber Security,9,PAGI,3.38,L
MHS_1234,LAMPUNG TENGAH,7/8/1981,ISLAM,2011,2013,SK,Undefined,4,PAGI,0,L
MHS_1235,JAKARTA PUSAT,7/21/1982,ISLAM,2011,2014,SK,Networking & Cyber Security,5,PAGI,3.37,L
MHS_1236,JEMBER,9/9/1989,ISLAM,2011,0,SK,Networking & Cyber Security,9,PAGI,2.59,L
MHS_1237,CIREBON,11/10/1992,HINDU,2011,2017,SK,Networking & Cyber Security,12,PAGI,3.1,L
MHS_1238,DENPASAR,12/16/1992,KRISTEN,2011,2018,SK,Networking & Cyber Security,15,PAGI,3.11,P
MHS_1239,KLUNGKUNG,3/8/1993,KRISTEN,2011,2015,SK,Networking & Cyber Security,8,PAGI,3.56,L
MHS_1240,BADUNG,11/20/1992,HINDU,2011,2018,SK,Networking & Cyber Security,15,PAGI,3.57,L
MHS_1241,DENPASAR,11/11/1992,HINDU,2011,2015,SK,Robotics & Embedded System,8,PAGI,3.32,L
MHS_1242,GIANYAR,5/25/1993,HINDU,2011,2015,SK,Networking & Cyber Security,8,PAGI,3.43,L
MHS_1243,DENPASAR,8/11/1992,HINDU,2011,2016,SK,Networking & Cyber Security,10,PAGI,3.32,L
